date,variable,wavelength_nm,value
2025-07-20,Transmittance,816.6666666666667,0.0013001078961660999
2025-07-20,Transmittance,820.0,0.0004008889030504169
2025-07-20,Transmittance,823.3333333333334,0.0002541095227217241
2025-07-20,Transmittance,826.6666666666667,0.00037617315188314825
2025-07-20,Transmittance,830.0,0.0002956759267672632
2025-07-20,Transmittance,833.3333333333334,0.0001989545621012813
2025-07-20,Transmittance,836.6666666666667,0.00014770219712237354
2025-07-20,Transmittance,840.0,-0.0010117915186159928
2025-07-20,Transmittance,843.3333333333334,0.0002893776770636577
2025-07-20,Transmittance,846.6666666666667,0.00023767123377719623
2025-07-20,Transmittance,850.0,0.0002611299766381784
2025-07-20,Transmittance,853.3333333333334,0.0003154425996680419
2025-07-20,Transmittance,856.6666666666667,0.00035380193198766754
2025-07-20,Transmittance,860.0,0.00026835369773282354
2025-07-20,Transmittance,863.3333333333334,0.0005165325550504779
2025-07-20,Transmittance,866.6666666666667,0.0003766768031027022
2025-07-20,Transmittance,870.0,0.00044896679548252433
2025-07-20,Transmittance,873.3333333333334,0.0003990644605514146
2025-07-20,Transmittance,876.6666666666667,0.0006199296096251121
2025-07-20,Transmittance,880.0,0.00012293557965373217
2025-07-20,Transmittance,883.3333333333334,0.000780514761001969
2025-07-20,Transmittance,886.6666666666667,0.001810822877680722
2025-07-20,Transmittance,890.0,0.0003562902350944268
2025-07-20,Transmittance,893.3333333333334,0.0008320902921573717
2025-07-20,Transmittance,896.6666666666667,0.000777038263551027
2025-07-20,Transmittance,900.0,0.0005056612152034655
2025-07-20,Transmittance,903.3333333333334,0.0007908755422241228
2025-07-20,Transmittance,906.6666666666667,0.0009761793908876447
2025-07-20,Transmittance,910.0,0.0008056440776555521
2025-07-20,Transmittance,913.3333333333334,0.0007561898889945103
2025-07-20,Transmittance,916.6666666666667,0.0010026655959354243
2025-07-20,Transmittance,920.0,0.0012742892144780532
2025-07-20,Transmittance,923.3333333333334,0.0008241899681001843
2025-07-20,Transmittance,926.6666666666667,0.0006565781006795191
2025-07-20,Transmittance,930.0,-1.7381607132715195e-05
2025-07-20,Transmittance,933.3333333333334,0.0007392112656506
2025-07-20,Transmittance,936.6666666666667,0.0018326997941500902
2025-07-20,Transmittance,940.0,0.0022908060496031235
2025-07-20,Transmittance,943.3333333333334,0.0024987392636610533
2025-07-20,Transmittance,946.6666666666667,0.0029983325247551203
2025-07-20,Transmittance,950.0,0.00287847151964041
2025-08-04,Albedo,320.0,0.5260205108828224
2025-08-04,Albedo,323.3333333333333,0.5086914607684621
2025-08-04,Albedo,326.6666666666667,0.49373546195793006
2025-08-04,Albedo,330.0,0.4813487054649971
2025-08-04,Albedo,333.3333333333333,0.4791327974555851
2025-08-04,Albedo,336.6666666666667,0.4945692548615862
2025-08-04,Albedo,340.0,0.48348776134183347
2025-08-04,Albedo,343.3333333333333,0.48343006624842183
2025-08-04,Albedo,346.6666666666667,0.49084813231622704
2025-08-04,Albedo,350.0,0.4865600071241863
2025-08-04,Albedo,353.3333333333333,0.4798202415272937
2025-08-04,Albedo,356.6666666666667,0.48998450048570563
2025-08-04,Albedo,360.0,0.4970216254294149
